locus_tag	LC	6H	12H	1D	2D	3D	5D	7D	14D	1M	2M
B4U62_13505	-0.908829776	-2.825312867	-1.004609335	0.8845851	1.346158149	-0.128380333	2.379220684	1.848697975	1.479379876	0	-0.346397415
B4U62_13510	-0.091076095	0.647042366	0.018639107	0	0.093908578	0.146886208	0.133016504	-0.129248051	-0.475471227	-0.59387997	-1.971907922
B4U62_13515	-1.845129592	-1.637357565	-0.937733957	0	0.750459153	1.812496037	2.069898422	1.572436063	0.997588814	-0.97864275	-2.925743785
B4U62_13520	-0.741063724	0.279335282	1.135356244	0.364983799	0.168067854	0.626819693	-0.298831283	0	-0.593461225	-0.790795822	-1.56642117
B4U62_13525	0	-1.22361997	-1.645769104	-1.371121287	-0.4395876	0.403984598	0.263386795	1.025505492	2.118338172	0.689153611	-1.290421255
B4U62_13530	-1.855398227	0.206407986	-0.531781602	0.043577843	0	0.040175702	0.084797249	0.140033842	-1.938345391	-1.305919684	-2.64572798
B4U62_13535	-4.459705057	1.773539269	0.768878085	1.300782436	0.632535236	0	0.249843439	-0.598123689	-3.640122478	-1.602266284	-4.759630972
B4U62_13540	-0.37055076	0	-0.955960475	-0.153178609	1.980681257	3.103767655	3.216947668	2.771384005	2.08910765	-0.414835479	-1.129236859
B4U62_13545	-1.167294368	1.023745111	0	0.282845669	0.374922629	0.455240563	0.275023486	-0.180688439	-0.753727445	-1.291056742	-4.152644199
B4U62_13550	-5.043955634	-7.281250541	-6.518095431	-6.273828017	-1.094239587	0.464111313	0.739493976	0	3.11641695	4.883209996	5.3280209
B4U62_13555	-1.298808978	0	-0.767182914	0.125333075	0.125520615	0.536920257	0.568981622	0.494117969	-1.09574554	-0.176979813	-1.529788715
B4U62_13560	-1.204353271	0.402070035	-0.137317995	0.120490387	0.122266466	0.223693169	0.315459872	0	-0.598878507	-0.626734758	-2.275138579
B4U62_13565	-0.863750307	0.250707899	0	0.205165197	0.030227566	0.025435483	0.073384456	-0.0017863	-0.073348656	-0.525483213	-2.967144369
B4U62_13570	-1.507104455	-0.809828401	-2.222236636	-1.25730712	2.317897329	3.592378996	3.125397494	1.908882865	0.137146399	0	-1.740161192
B4U62_13575	0	0.824120073	0.077107353	0.311677005	0.033096375	-0.307118778	0.008873098	-0.311211092	-1.252844344	-1.005895953	-2.936767961
B4U62_13580	-0.163971767	0.90772429	0.212277532	0.015086967	0.096073501	0	0.39043968	-0.005756648	-0.04643505	-0.321721517	-2.298887413
B4U62_13585	-0.993043506	-3.337090526	-3.80001099	-2.859502945	1.874916277	2.317650821	3.542645349	3.902984961	4.492774297	0	-2.203292979
B4U62_13590	-0.53984822	0.929860009	-0.146751833	0.223067625	0.096831718	0	0.376941452	0.180737955	-0.76988167	-0.726867894	-2.559164513
B4U62_13595	1.922761076	0.362171753	0.050736577	-0.348359777	0.301081586	0	-0.176687461	-0.328768245	0.137369881	-1.088779743	-3.019511792
B4U62_13600	0.101758777	0.589606369	-0.156646812	-0.228738381	0.23625095	0	0.023025775	-0.243083628	0.127586174	-1.159526738	-3.209153036
B4U62_13605	1.672680557	-2.573988105	-1.744673191	-1.285590043	0.846152046	0.810891549	1.00198713	0.767783208	0	-0.347364106	-2.929775011
B4U62_13610	0.581932812	-1.274936263	-1.230893883	-0.866868864	0.954339283	0	1.785442177	1.289696142	0.172175332	-1.325296499	-1.325296499
B4U62_13615	1.099816409	-0.25076935	-0.560010818	-0.636236828	0	0.130906663	0.214581668	0.304287591	0.150577094	-0.168115268	-2.228247517
B4U62_13620	-0.829732804	-0.261363644	-0.786310686	-0.450634682	0.228818074	0.468007973	0.23209883	0.457840386	0.455775477	0	-1.981423231
B4U62_13625	-1.623310444	0.240196877	-0.385253246	0	0.552012292	0.823114966	0.558067144	0.629349131	-1.174082956	-0.366364917	-1.164601157
B4U62_13630	-0.825369675	0.813088595	0.682014665	0.46836814	0.355451233	0.219835541	0	-0.118490736	-0.735580555	-1.155080558	-3.247094165
B4U62_13635	-1.026566669	1.160136033	0.69518677	0.893275182	0.528015322	0.33813613	0	-0.10088048	-0.364939515	-1.175831905	-3.814825882
B4U62_13640	1.140837551	1.022408162	0.640487151	0.090396743	0.233380262	-0.139067769	-0.131171757	-0.272997639	0	-1.007797207	-3.105931966
B4U62_13645	0.980768134	1.283426532	0.393588515	0.160865119	0.265923585	-0.109468606	0	-0.287028551	-0.205746658	-1.002256326	-3.4536233
B4U62_13650	-1.567422549	-0.328062114	-1.287443409	0	0.262830097	0.911795233	0.841675308	0.95608881	0.506887669	-0.231324281	-2.269619281
B4U62_13655	-1.052241524	0	-0.942372793	0.818341165	0.255481216	0.779332369	0.827084563	0.647578315	-0.796330238	-0.563779318	-2.543869954
B4U62_13660	-0.486087132	-0.062851047	-0.67113491	-0.371192834	0.57573413	1.066207244	0.76629456	1.015310288	1.215862742	0	-2.550391643
B4U62_13665	-0.651120421	-0.340560181	-0.370792881	0	0.587509614	0.977554573	0.275467125	0.766109133	0.949874393	-0.230129753	-2.115939625
B4U62_13670	-1.321946024	0.375660128	-0.063660276	0.006911937	0.018782302	0	0.10641791	-0.293473977	0.012026163	-0.145869591	-1.536322186
B4U62_13675	0.554708803	0.385604973	0.147159171	-0.120171216	0	0.07241087	0.011543867	-0.266468463	-0.320592955	-0.492992452	-2.139006857
B4U62_13680	0.255971205	0.375094975	-0.044997958	-0.072011993	-0.131652016	0.076374032	0	0.036145516	0.260719598	-0.154215439	-1.74282799
B4U62_13685	-1.859952362	0.066994405	-0.580594149	0	0.043736864	0.254975274	0.034162726	0.180521074	-0.471028621	-0.533667487	-2.17519808
B4U62_13690	-0.52796974	-2.710419718	-2.342913945	-2.078571808	1.100387979	2.34466878	2.747169562	2.454665241	1.397875812	0	-0.867502231
B4U62_13695	-1.523698428	-2.218735524	-2.460095364	-1.395630626	2.087692681	3.068988317	3.319671433	3.108628657	1.775863866	0	-1.764408738
B4U62_13700	2.705962147	-1.299414754	-0.382696936	-0.376713477	0.576212886	0.420025335	0.774946978	1.57420004	0	-1.118092363	-2.909729069
B4U62_13710	3.145463344	-1.691602602	-1.063367613	-0.711256707	0.023050209	0	0.502873419	1.032719136	0.218989791	-1.396353202	-3.958303342
B4U62_13715	0	1.415493719	0.423285094	0.866387467	0.362039753	0.127660705	-0.090705219	-0.602281911	-3.184107667	-1.314649972	-2.882928244
B4U62_13720	0	1.465582219	0.295034695	1.100213955	0.555504004	0.195999444	-0.053312562	-1.035752731	-4.275842431	-1.820291657	-4.391102729
B4U62_13725	0	-0.301773248	-0.737403749	-1.000560347	0.365321973	1.51147157	1.342036412	1.073953617	1.636976275	-1.000847441	-3.267182521
B4U62_13730	-0.025478322	1.572003907	0.395250647	0.382368267	0.137531369	-0.07352643	0.215458217	0	-0.751638969	-1.442310187	-4.018005296
B4U62_13735	-1.564836811	1.463255967	0.397341812	0.339392925	0.197050241	-0.294696381	0.030418553	0	-0.470497341	-1.5469888	-4.006768014
B4U62_13740	-0.694936107	1.974563404	1.145612312	0.912535642	0.573062126	-0.050180276	0.374177318	0	-0.628042897	-1.005889226	-2.803031037
B4U62_13745	-0.1539993	1.660394087	0.915782578	0.349002103	0.466470724	-0.404871362	0.129336446	0	-0.403242958	-1.046233618	-3.670665302
B4U62_13750	0.995978444	1.008713795	1.07427433	0.310149218	0	-0.142018093	0.00604043	-0.012300239	-0.79784019	-1.283376855	-3.732236973
B4U62_13755	0.192451627	1.023392469	0.949905353	0.340906862	-0.072600291	-0.17766888	0.012696818	0	-1.052386872	-1.259245267	-3.762343405
B4U62_13760	1.17596814	-0.084747237	1.350758478	0.050335055	-0.299440851	0	0.110052692	0.172225085	-0.532403725	-0.021425197	-2.021258603
B4U62_13765	0.522083852	0.25876194	-0.082040276	-0.558165082	-0.042840835	0.481010319	0.751645632	0.713173818	0	-1.112125168	-3.510250121
B4U62_13770	0.257477175	0.956751076	-0.119368586	0.217359875	0.129167183	-0.174508245	0.139131105	-0.29118215	0	-0.838491909	-3.110763296
B4U62_13775	-0.02754075	-1.528520246	-2.152825076	-1.286317612	1.849742165	3.012847571	3.518812683	3.321781888	2.192752161	0	-0.800032648
B4U62_13780	-0.737024511	-3.297532027	-2.814698134	-2.561704427	1.51191867	2.81553477	3.284706536	3.311890592	2.957604891	0	-1.967008415
B4U62_13785	0	-2.686121689	-2.399615019	-2.334064989	1.074010123	1.889434792	2.710227466	3.027853547	1.848740979	-0.086557788	-2.262817525
B4U62_13790	0.775369285	2.260899657	0.727498708	1.847106892	0.690710396	0	-0.919469149	-1.412863844	-3.671490708	-1.816665198	-3.857384857
B4U62_13795	1.029610209	0	-0.731145391	-0.183610505	-0.063320621	0.12702173	0.554208943	0.573689653	0.380156432	-1.328815499	-2.752031433
B4U62_13800	-0.577121399	-1.422816729	-0.833646787	0	1.098705348	0.72532664	1.200151655	1.376135749	0.684942347	-0.337180419	-2.218398777
B4U62_13805	-0.241722173	-0.441384528	-0.581882939	-0.183181356	0	0.180695212	0.619469157	0.548195139	1.562620298	0.030770594	-2.300695535
B4U62_13810	-0.240915908	0.298009677	-0.317142952	-0.050373342	0.269343679	0	0.216374349	0.181438015	0.31798828	-0.47226379	-3.022194599
B4U62_13815	1.490780866	-1.87526905	-1.511646712	-1.715528576	-0.567395966	-0.557887969	0.984234356	0	1.93801457	0.392048364	0.392048364
B4U62_13820	-1.492194263	-3.944192558	-4.023006508	-3.438530074	2.174295069	3.713719661	3.887560651	3.205764665	2.496757473	0	-2.946403796
B4U62_13825	0.361556984	1.168592186	0	0.201686718	-0.077264876	-0.244072764	0.264065595	-0.130143543	0.330527888	-0.872102285	-3.219346316
B4U62_13830	0.654940253	1.240974528	0.129907523	0.305718823	0	-0.36854738	0.041649851	-0.22126831	-0.020207053	-0.951991454	-2.312552144
B4U62_13835	0.980272845	1.29324093	0.230296866	0.388342392	0	-0.121093426	0.226623883	-0.038131625	-0.556373786	-0.666086007	-2.875635061
B4U62_13840	1.014239282	1.127560132	0.267111931	0.362795696	0	-0.238649155	0.104025609	-0.052019262	-0.489297068	-0.937263991	-2.838975333
B4U62_13845	0.881277396	1.171765701	0.138383763	0.405573433	0.131436974	-0.178281708	0	-0.079542465	-0.694781112	-1.608210687	-2.938216601
B4U62_13850	1.38510519	1.148859754	0.165947385	0.073951103	0.115249335	-0.256799702	0	-0.121625518	-0.771253131	-0.839760225	-2.938067339
B4U62_13855	-0.648386558	1.200397522	0.133945015	0	0.005962147	-0.20420501	0.010802292	0.007937182	-1.104938249	-1.036796219	-3.512760557
B4U62_13860	-1.618717289	1.376631204	0.072738881	0.311115924	0.141784257	-0.175876659	0.054301659	0	-0.959036395	-0.886523504	-3.18426729
B4U62_13865	-2.647481886	0.724086601	-0.16842553	0.700148966	0.202286089	0.274012804	-0.140350758	0.031399997	-1.579614627	0	-2.041884719
B4U62_13870	-1.553520775	0.003671086	-0.39165437	-0.320023869	-0.308271332	0.169407738	0	0.496284064	1.806272274	0.482536834	-2.064398942
B4U62_13875	-1.919883668	-5.517664444	-5.150636621	-5.406615844	0.171284872	0.206602305	1.394802142	1.393393486	2.335354189	0	-2.070286145
B4U62_13880	-0.92559937	0	-1.33024232	-0.987074221	-0.3459402	0.705165692	0.288533588	0.530717063	1.766812986	0.977495195	-0.758899167
B4U62_13885	-0.10386759	-1.595739847	-1.998657412	-1.676875966	0	0.959825385	1.270260548	1.384241939	1.678350362	0.373476078	-2.113398685
B4U62_13890	-0.088067667	-0.240298942	-0.205411116	0	0.402462599	0.864751146	0.665177217	0.679483979	0.918710818	-1.030157562	-3.638493883
B4U62_13895	0	-0.982802339	-0.912290602	-0.588925464	0.952485144	1.204150549	1.946351526	1.62963487	3.621835193	-0.185609953	-3.325032921
B4U62_13900	-0.823633541	-0.71038344	-0.926034107	-0.519127431	1.409699979	2.303667164	2.588530821	3.339531765	2.614244147	0	-2.39691919
B4U62_13905	-1.606187559	0.182991015	-0.770734006	0	1.735938128	2.648489204	2.926195967	3.007441464	-0.379908353	-0.38264735	-2.388460478
B4U62_13910	0	-0.135168641	-1.801622498	-0.537280361	1.213017575	2.90679373	3.001481422	2.356964506	2.147972923	-0.803484005	-0.803484005
B4U62_13915	3.418037468	-0.5130924	-0.564507561	-1.256214063	0	0.457227976	0.557915111	0.486872398	0.097703471	-1.046466178	-2.11217946
B4U62_13920	3.787631802	-0.289754603	-0.386293264	-0.666711306	0	0.400365684	0.35716907	1.044106636	0.137457433	-0.348353443	-1.209335441
B4U62_13925	4.043857034	0	-0.539319343	-1.157786279	0.501083826	0.712550657	0.798388863	0.989549976	-0.459779001	-0.17790037	-0.904127185
B4U62_13930	0.190929879	1.121330074	0.424457945	1.676479241	1.29485183	0	-0.43215328	-0.994757248	-2.564790262	-1.488230539	-2.049780431
B4U62_13935	-1.312284421	-1.827860075	-2.676139677	-1.893723865	2.315554734	3.453238316	3.635967889	3.313692994	1.367712752	0	-0.544360257
B4U62_13940	-1.279189018	0	-2.108524316	-1.238605853	-0.069927941	1.008483364	0.387273544	1.166707607	0.739896801	0.561649237	-0.491906748
B4U62_13945	1.091812656	-0.352264232	-0.238655676	0.310255511	0.318311948	0.59645857	0	-0.037636739	0.172159592	-0.167598932	-1.902861325
B4U62_13950	-0.422646479	0.260934373	-0.781547663	0.200893639	0.291273481	0.258395815	0	0.263692804	-1.569369553	-0.895672044	-2.446677144
B4U62_13955	-0.517454268	0.641446478	0	0.645098603	0.267233632	0.338911764	-0.071233366	0.110822577	-1.355977537	-1.093227826	-2.50004262
B4U62_13960	0	0.844309204	-0.01594355	0.937775554	0.524168945	0.502676971	0.02179845	-0.166899279	-2.844852631	-1.050860889	-3.196091411
B4U62_13965	-1.700750465	1.739883498	0.601690049	1.379721257	0.957255225	1.068000893	-0.236086271	0	-3.500917866	-1.1028548	-3.985908034
B4U62_13970	-1.626892108	1.279834293	1.333884787	0.993209516	0.960855441	0.989875788	-0.499510397	0	-3.671519919	-1.577274886	-4.27420513
B4U62_13975	0.864160461	-3.164738293	-2.188086885	-3.052034119	-0.954998847	0.138851676	0	0.180734517	1.636041761	0.380961995	-1.78450285
B4U62_13980	0.76062045	-1.691858369	-2.201069631	-1.775644067	-0.659278067	0.409734579	0.119827317	0	1.170290725	0.667386641	-1.85901996
B4U62_13985	0.78059162	-1.196916161	-1.360774166	-1.862062287	-0.911131432	0	0.005531937	0.08012248	2.075470225	0.875882966	-1.101186655
B4U62_13990	1.242518111	-2.316704891	-2.836658909	-1.908637492	-1.423579133	-0.298167682	0.012248701	0	3.294826413	1.977484581	1.977484581
B4U62_13995	0.2655575	-2.516057924	-3.036011942	-2.371024931	-1.798979448	-0.382043498	0	0.242879124	1.805966762	0.548443821	0.548443821
B4U62_14000	0	-2.725476127	-1.909289392	-1.90448116	-1.160688532	0.07522246	0.103867875	0.757146647	2.3541243	1.099395487	-1.877674135
B4U62_14005	-0.069350215	-2.289757153	-4.148527236	-1.998113398	-1.035007742	0	0.022308469	0.459981015	1.693451469	1.394938685	1.394938685
B4U62_14010	0.582571154	-1.298579943	-2.424462565	-1.668120123	-0.514387271	0.193888454	0	0.676317508	2.885497246	1.414144422	-2.143813439
B4U62_14015	0.93144127	-1.281571614	-1.123453728	-2.195432311	-0.594896734	0	0.346892247	0.440660404	2.917833785	1.292140386	-3.033695706
B4U62_14020	1.603845556	-2.177241859	-2.036011942	-2.017501385	-1.021371869	-0.411046663	0	0.072954123	0.636041761	1.242078648	1.242078648
B4U62_14025	-0.285543654	-1.235522133	-0.361404755	0	-0.910761079	1.284526628	-1.285130176	0.393600481	0.845162009	0.098690609	0.098690609
B4U62_14030	0	-0.640589312	-1.181509433	-0.224494933	0.474928867	0.855143162	1.1866703	1.204762488	1.806522283	-1.213267166	-2.655747809
B4U62_14035	0.238551238	-2.296389741	-2.100344269	-2.399998529	0	0.683090638	1.664453025	1.362480216	2.565759352	-1.284105095	-2.726585738
B4U62_14040	0.792445893	-1.183767281	-1.645183567	-1.404073046	-0.65377367	0	0.095573852	0.429607047	0.983231008	0.000971797	-3.42342813
B4U62_14050	0	-1.459159321	-2.639857498	-1.621346941	0.249251693	0.780219249	1.415450977	1.556571408	1.416327467	-1.79236733	-1.965136976
B4U62_14055	-1.384407139	-0.075788158	2.641839199	2.120327014	2.661754615	0.54311467	0.146485802	0	-1.387468259	-0.14790493	-3.090180691
B4U62_14060	-0.472207553	-1.195246972	-0.034665702	0.408936165	1.437337167	0.725494596	-0.668805069	0	1.349149517	0.227957965	-1.843228139
B4U62_14065	-0.152309111	-0.758837828	-1.012876801	-0.568361864	-0.210360242	0.091576622	0.608393871	0.58837237	0.902398572	0.956104362	0
B4U62_14070	0	-2.886735748	-2.462396702	-2.348483651	-0.652863246	0.03584192	0.516329438	0.367044925	0.064051396	1.185903928	-0.170320982
B4U62_14080	0.61538854	-1.141735338	-0.322762369	-1.111606734	0	0.910874277	1.510153686	1.291504119	1.863864507	-1.282627122	-1.455396768
B4U62_14085	1.012091447	-1.239056566	-1.396440506	-0.847415232	0	0.891489787	1.054608936	1.002032177	1.458073256	-0.449164341	-0.449164341
B4U62_14090	0.371783845	0.3052708	-1.618388717	-2.003731516	0.068494514	0	-0.424706789	0.273320401	1.054958728	-1.274570289	-1.00839063
B4U62_14095	-1.45331806	2.398503329	0	0.99756235	-0.019879631	0.556193229	0.181482949	0.291224773	-0.497871298	-0.83322954	-3.08016698
B4U62_14100	0.085327053	1.096814438	0	0.49023506	-0.393999938	0.471917206	-0.624166836	0.033749788	-0.209012641	-1.341446203	-1.341446203
B4U62_14105	0.551212673	-0.630091352	-0.236202014	-0.257299428	0	0.324315519	0.223003403	0.645394307	1.232057742	-0.096974542	-2.26192121
B4U62_14110	1.187890292	-0.681176689	0.205138595	-0.073284381	0.240744772	0.226109409	-0.173098741	0.366544356	0	-0.532330587	-4.099174779
B4U62_14115	-1.684911652	3.461134724	0.960633068	3.640021103	2.293566347	1.061421602	0	-0.472411222	-1.388609923	-0.876753559	-4.287478549
B4U62_14120	0.09890558	-0.379753852	-0.956940371	-0.734175689	-0.385903425	0.327949467	0	0.235862348	0.536194053	0.070993456	-1.926076038
B4U62_14125	0.554569786	0	-1.104741353	-0.843157705	-0.090276446	0.857701208	0.930492399	0.891040584	0.427212037	-1.270649317	-2.035058055
B4U62_14130	0	0.915310723	0.264444675	0.729069494	-0.411405919	-0.066092767	-0.227804129	0.248694355	0.106082564	-0.743781883	-0.743781883
B4U62_14135	0.459677061	1.116447852	0.845921714	1.14843278	-0.223659019	0	-0.067156463	0.278998855	-0.065194783	-1.083840284	-2.213279163
B4U62_14140	-0.380401349	3.06259173	2.097198734	2.811483198	0.555859544	0.297334942	-0.100961909	0	-1.71111512	-0.614488184	-0.614488184
B4U62_14145	0.624000838	-0.764440302	-0.809210361	-0.166552023	-0.210459462	-0.110353087	0.431769238	0	0.806948241	0.750894249	0.750894249
B4U62_14150	-2.027934317	0.64929952	1.050786408	1.408665812	0.669724457	0.375392841	0	-0.297914172	-1.966509469	-1.078687155	-2.410857653
B4U62_14155	-1.306733124	-1.663876398	0.281088126	-0.03324519	0.088210417	0	0.163296354	0.0617686	0.197002432	-0.427830446	-1.87346105
B4U62_14160	-1.718145115	-0.220217013	-0.369139831	0	0.083284577	0.593855722	1.084260035	1.429586429	1.033929384	-0.563693357	-1.63692733
B4U62_14165	0	-2.664014474	-2.330468332	-2.651088695	0.02644381	1.430415317	1.309802645	1.898508	0.636597281	-0.789343336	-0.789343336
B4U62_14170	0.83401861	-1.319957276	-0.500984307	-0.643352218	-0.087904531	0.292309764	0	0.707517432	1.695037919	1.508777291	-1.633618706
B4U62_14175	0.925773651	-1.123740501	-1.235054508	-1.0935979	-0.298905845	0.340121457	0	0.663594215	1.001442999	1.102048196	-0.776328919
B4U62_14180	2.334311484	-1.360790994	-1.544604259	-1.288257259	-1.458828605	0.077713369	0	0.918298387	3.327618676	1.145809549	-1.600451842
B4U62_14185	1.597792098	-2.634998172	-2.081410033	-1.894262776	-1.12175271	0	0.201315423	0.59600993	3.303487478	0.780241348	-1.278808204
B4U62_14190	0.713265418	0.810251105	-0.663557674	-0.320498758	-0.499290611	-0.565409022	0.372454268	0.173101235	0.303507938	0	0
B4U62_14195	-0.623945238	0.163041877	-0.093877735	-0.33578132	0	0.27468849	1.170067374	0.752053924	2.303667886	-0.13771524	-0.13771524
B4U62_14200	0	-1.079051973	0.137065369	0.273004726	-0.595460461	-0.495354085	1.046768239	0.100425828	1.063688573	-0.789343336	-0.789343336
B4U62_14210	0	-1.066513045	-1.054894998	-0.036384441	0.358184778	1.657533123	1.907304074	1.754510786	1.108946822	-1.207404829	-1.380174475
B4U62_14215	-1.496158653	2.336163894	2.018100883	3.184447801	2.173659634	0.783119286	0	-0.235636708	-2.31640526	-0.543330961	-3.576772846
B4U62_14225	0.362392694	-1.848512342	1.049989194	-0.199502272	-0.218846074	0.13741499	0	0.244010792	0.056705473	-0.640781049	-2.62266274
B4U62_14230	-2.092898576	0.140344769	-1.340438652	0	0.700971664	1.347536425	1.229442997	1.286685277	-1.180727961	-0.606668578	-3.473073051
